date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2015-09-09,2015,09,09,70.2,60.4,1013.8,10,6.5,11.1,999.9,81,66,1.02,999.9,0
2015-09-10,2015,09,10,64,56,1014.2,9.7,4.0,14.0,22,77,54,0,999.9,0
2015-09-11,2015,09,11,61.9,56.5,1014.2,9.7,8.2,19.0,25.1,73.9,54,0.26,999.9,0
2015-09-12,2015,09,12,57.6,45.8,1017.1,10,10.0,15.9,22,66.9,52,0.12,999.9,0
2015-09-13,2015,09,13,58.1,44.5,1016.8,10,6.2,9.9,17.1,70,48,0,999.9,0
2015-09-14,2015,09,14,65.3,48.8,1016.4,10,9.2,18.1,26,82,48,0,999.9,0
2015-09-15,2015,09,15,72.9,53.9,1020.5,10,11.2,15.0,22.9,82,52,0,999.9,0
2015-09-16,2015,09,16,70.5,52.8,1021.8,10,9.7,18.1,22.9,82.9,55.9,0,999.9,0
2015-09-17,2015,09,17,71.7,58.5,1016.6,10,9.7,29.9,42,84.9,55.9,0,999.9,0
2015-09-18,2015,09,18,72,67.2,1010.1,7.9,7.4,17.1,24.1,84.9,61,1.65,999.9,0
2015-09-19,2015,09,19,65.5,57.4,1012.8,8.3,9.7,21.0,36.9,73.9,57,1.17,999.9,1
2015-09-20,2015,09,20,60.4,48.6,1020.9,10,2.6,9.9,999.9,73,50,0.05,999.9,0
2015-09-21,2015,09,21,62.1,49.4,1020.3,9.9,4.6,11.1,999.9,73.9,50,0,999.9,0
2015-09-22,2015,09,22,64.6,51.5,1020.9,9.9,3.3,7.0,999.9,80.1,52,0,999.9,0
2015-09-23,2015,09,23,68.2,52.1,1023.6,10,3.4,9.9,999.9,80.1,53.1,0,999.9,0
2015-09-24,2015,09,24,66.7,56.6,1024,9.9,4.6,8.9,999.9,80.1,55.9,0,999.9,0
2015-09-25,2015,09,25,65.5,59.6,1023.7,9.4,7.2,14.0,999.9,75.9,55.9,0,999.9,0
2015-09-26,2015,09,26,67,58.5,1023.5,9.5,6.9,12.0,999.9,75,60.1,0,999.9,0
2015-09-27,2015,09,27,67.4,59.5,1019.5,9.9,6.3,8.0,999.9,75,60.1,0,999.9,0
2015-09-28,2015,09,28,69.6,63.6,1015.6,10,4.3,8.9,999.9,77,61,0,999.9,0
2015-09-29,2015,09,29,64.4,59.6,1014.9,8.9,9.6,19.0,26,77,57,0,999.9,0
2015-09-30,2015,09,30,56.7,44.1,1021.7,10,14.3,20.0,25.1,68,53.1,0.4,999.9,0
2015-10-01,2015,10,01,55.2,42.4,1025.3,10,14.5,21.0,27,61,52,0,999.9,0
2015-10-02,2015,10,02,55,41.7,1027,10,16.4,22.0,29.9,60.1,51.1,0,999.9,0
2015-10-03,2015,10,03,52.1,39.6,1024.1,9.5,16.3,20.0,28,60.1,48,0,999.9,0
2015-10-04,2015,10,04,51.9,47.4,1022.4,9.7,11.0,15.0,24.1,57,48,0.01,999.9,0
2015-10-05,2015,10,05,57,53.8,1021.7,7.8,6.8,8.9,999.9,60.1,50,0,999.9,0
2015-10-06,2015,10,06,60.2,53.8,1020.6,8.1,4.5,8.9,999.9,71.1,55,0,999.9,0
2015-10-07,2015,10,07,62,54.9,1019.9,9.5,6.0,11.1,999.9,71.1,55,0,999.9,0
2015-10-08,2015,10,08,61.7,52.4,1016.9,10,6.8,14.0,21,77,50,0,999.9,0
2015-10-09,2015,10,09,60.4,52.1,1017.1,9.7,9.9,15.9,22,77,50,0.05,999.9,0
2015-10-10,2015,10,10,53.2,43.7,1022.1,9.7,4.2,11.1,999.9,64.9,42.1,0,999.9,0
2015-10-11,2015,10,11,61.5,46.7,1010.9,10,9.3,15.9,25.1,79,42.1,0,999.9,0
2015-10-12,2015,10,12,67.1,48.6,1000.7,10,12.4,22.0,34,79,51.1,0,999.9,0
2015-10-13,2015,10,13,55.7,41.3,1003.7,10,13.4,24.1,29.9,75,48.9,0,999.9,0
2015-10-14,2015,10,14,52.3,39.3,1013.3,10,6.9,11.1,999.9,63,42.1,0,999.9,0
2015-10-15,2015,10,15,54.8,36.3,1015.5,10,8.9,22.9,31.1,69.1,42.1,0,999.9,0
2015-10-16,2015,10,16,48.9,30,1022.7,10,9.7,19.0,22.9,69.1,42.1,0,999.9,0
2015-10-17,2015,10,17,42.5,23.1,1029,10,9.2,13.0,18.1,55,33.1,0,999.9,0
2015-10-18,2015,10,18,44.6,26.8,1030.5,10,3.9,8.9,999.9,60.1,33.1,0,999.9,0
2015-10-19,2015,10,19,54.9,30.7,1022.5,10,13.9,21.0,33,73,33.1,0,999.9,0
2015-10-20,2015,10,20,63.7,37.7,1017.5,10,11.5,20.0,28.9,73.9,45,0,999.9,0
2015-10-21,2015,10,21,62.7,51.9,1018.5,9.9,8.8,14.0,24.1,75,52,0.12,999.9,0
2015-10-22,2015,10,22,59.8,48.8,1022.3,10,6.7,9.9,999.9,75,52,0.01,999.9,0
2015-10-23,2015,10,23,55,44.5,1022.4,10,9.3,15.0,20,62.1,51.1,0,999.9,0
2015-10-24,2015,10,24,61.8,57.9,1011,8.7,12.1,19.0,32.1,66,52,0.39,999.9,0
2015-10-25,2015,10,25,51.3,39.1,1024.9,10,5.8,15.9,21,66,41,0.41,999.9,0
2015-10-26,2015,10,26,49.2,38.7,1028.6,10,3.6,9.9,999.9,62.1,37,0,999.9,0
2015-10-27,2015,10,27,53.2,42.9,1023,9.8,9.4,17.1,27,61,37,0,999.9,0
2015-10-28,2015,10,28,52.7,50.5,1002.9,5.3,12.6,21.0,35.9,55.9,44.1,0.68,999.9,0
2015-10-29,2015,10,29,40.6,32.8,1003.6,10,16.0,21.0,32.1,55.9,36,0.14,999.9,0
2015-10-30,2015,10,30,45.5,37,1017.5,10,5.8,14.0,999.9,55.9,36,0,999.9,0
2015-10-31,2015,10,31,46.8,42.1,1014.1,7.2,9.4,15.0,22.9,55.9,36,0.03,999.9,0
2015-11-01,2015,11,01,52.7,43,1010.4,9.8,10.4,15.0,21,63,44.1,0.08,999.9,0
2015-11-02,2015,11,02,57.9,43.4,1014.3,10,8.4,15.9,22.9,72,44.1,0,999.9,0
2015-11-03,2015,11,03,58.4,47.9,1017.7,10,6.2,13.0,999.9,72,44.1,0,999.9,0
2015-11-04,2015,11,04,57.5,54.5,1018.9,4.8,6.6,15.9,999.9,71.1,44.1,0,999.9,1
2015-11-05,2015,11,05,63.8,56.8,1015.7,9.5,10.5,22.0,29.9,71.1,48,0,999.9,0
2015-11-06,2015,11,06,55.5,48.3,1012.1,9.5,16.0,24.1,34,70,44.1,0.16,999.9,0
2015-11-07,2015,11,07,44.3,34.5,1023.9,10,9.0,17.1,22.9,64.9,36,0,999.9,0
2015-11-08,2015,11,08,40.8,28.1,1029.7,9.8,4.3,8.9,999.9,53.1,28,0,999.9,0
2015-11-09,2015,11,09,41.7,28.2,1025.3,9.9,2.6,8.0,999.9,55.9,28,0,999.9,0
2015-11-10,2015,11,10,45.1,32.3,1019.7,9.8,2.3,7.0,999.9,55.9,28.9,0,999.9,0
2015-11-11,2015,11,11,47.9,36.8,1012,10,8.8,20.0,29.9,63,32,0,999.9,0
2015-11-12,2015,11,12,48.4,42,999,8.5,19.1,28.9,42.9,63,36,0.42,999.9,0
2015-11-13,2015,11,13,41.7,27.6,1014.2,10,17.5,22.9,34,55.9,35.1,0,999.9,0
2015-11-14,2015,11,14,38.9,26.1,1024,10,6.8,15.9,21,57,25,0,999.9,0
2015-11-15,2015,11,15,52.5,33.5,1022.7,10,8.3,14.0,22,64,44.1,0,999.9,0
2015-11-16,2015,11,16,51.6,35.8,1020.7,10,9.7,18.1,22.9,64,43,0,999.9,0
2015-11-17,2015,11,17,51,48,1013.9,7.6,13.5,22.0,28.9,57.9,43,0.12,999.9,0
2015-11-18,2015,11,18,58.4,50.7,1001.3,9.7,19.6,29.9,41,62.1,46.9,0.8,999.9,0
2015-11-19,2015,11,19,44.6,31.7,1009.1,10,16.1,27.0,36.9,62.1,37.9,0.03,999.9,0
2015-11-20,2015,11,20,35.9,17.5,1022.5,10,10.0,15.9,19,48,30.9,0,999.9,0
2015-11-21,2015,11,21,31.9,29.5,1018.6,1.9,8.6,22.0,31.1,39.9,27,0.46,9.1,1
2015-11-22,2015,11,22,19.1,13.2,1021.8,9.8,7.9,15.9,999.9,33.1,7,0.98,5.9,0
2015-11-23,2015,11,23,28.4,22,1017.2,10,9.1,11.1,999.9,37,7,0,5.1,0
2015-11-24,2015,11,24,31.6,26.8,1024.6,9.1,4.8,9.9,999.9,41,21,0,3.9,0
2015-11-25,2015,11,25,38.3,30.9,1023.7,9.8,10.8,17.1,22,48.9,21,0,3.1,0
2015-11-26,2015,11,26,52,46.4,1022.5,9.1,14.1,20.0,27,60.1,48,0.14,3.9,0
2015-11-27,2015,11,27,45.5,42.5,1025.2,5.7,14.4,20.0,28,60.1,34,0.97,999.9,0
2015-11-28,2015,11,28,34.7,28.5,1029.4,10,10.7,15.9,27,37.9,32,0.15,999.9,0
2015-11-29,2015,11,29,32.7,25.7,1028.3,10,6.5,8.9,999.9,41,25,0,999.9,0
2015-11-30,2015,11,30,40.1,31.7,1022.6,10,8.4,13.0,999.9,44.1,25,0,999.9,0
2015-12-01,2015,12,01,41.6,36,1010.6,7.3,9.4,17.1,24.1,44.1,37.9,0.44,999.9,0
2015-12-02,2015,12,02,34.8,31,1010,6.7,6.7,13.0,999.9,39.9,30.2,0.09,999.9,1
2015-12-03,2015,12,03,33,28.4,1021.5,8.9,9.3,13.0,999.9,37.9,30,0.12,999.9,0
2015-12-04,2015,12,04,36.6,32.2,1032.2,7.5,8.4,13.0,18.1,46.9,30,0,999.9,0
2015-12-05,2015,12,05,35.8,32.1,1035.6,5,7.1,11.1,999.9,46.9,28.9,0,999.9,1
2015-12-06,2015,12,06,35.8,31.6,1028,6.9,5.6,9.9,999.9,46.9,27,0,999.9,0
2015-12-07,2015,12,07,33.7,32,1023.2,3.9,4.2,8.9,999.9,46.9,27,0,999.9,1
2015-12-08,2015,12,08,40,36.6,1014.5,6.6,9.8,14.0,19,46,27,0,999.9,0
2015-12-09,2015,12,09,46,40.7,1006.4,8.9,8.3,12.0,999.9,52,37.9,0,999.9,0
2015-12-10,2015,12,10,48.3,38.4,1003.5,10,12.8,26.0,34,57,39.9,0,999.9,0
2015-12-11,2015,12,11,45.9,35.1,1005.9,10,8.6,15.9,20,57,41,0,999.9,0
2015-12-12,2015,12,12,49.7,45.2,1011.8,5.6,3.4,7.0,999.9,57,41,0,999.9,1
2015-12-13,2015,12,13,55,52.9,1010.1,5.7,8.2,17.1,25.1,61,46.4,0.02,999.9,1
2015-12-14,2015,12,14,54.7,51.1,993.8,8.4,15.0,25.1,33,61,46,1.1,999.9,0
2015-12-15,2015,12,15,41.3,35.8,1008.9,10,8.3,15.0,22,61,39,0.12,999.9,0
2015-12-16,2015,12,16,43.3,38.4,1007.9,9,12.9,19.0,29.9,53.1,39,0,999.9,0
2015-12-17,2015,12,17,33.4,24,1009.5,10,15.0,20.0,27,53.1,28.9,0.12,999.9,0
2015-12-18,2015,12,18,27.7,17.1,1014.7,10,11.0,21.0,27,32,24.8,0,999.9,0
2015-12-19,2015,12,19,23.3,12.8,1024.2,10,11.2,17.1,22,32,15.1,0,999.9,0
2015-12-20,2015,12,20,34.2,23,1022.2,10,10.6,19.0,28.9,50,15.1,0,999.9,0
2015-12-21,2015,12,21,46.3,40.1,1009.2,7,13.3,20.0,27,52,42.1,0.43,999.9,0
2015-12-22,2015,12,22,39.3,37.3,1009.9,5,6.9,12.0,999.9,52,35.1,0.29,999.9,0
2015-12-23,2015,12,23,47.1,45.5,999.8,4.3,11.3,22.0,36.9,59,35.1,0.02,999.9,1
2015-12-24,2015,12,24,42.1,34.5,1005.3,10,15.9,27.0,41,59,34,0.49,999.9,0
2015-12-25,2015,12,25,38.5,32.6,1021.8,9.7,5.1,12.0,999.9,44.1,32,0,999.9,0
2015-12-26,2015,12,26,39.1,34.8,1024.1,8,8.9,14.0,20,44.1,32,0,999.9,0
2015-12-27,2015,12,27,38.4,36,1021.6,6.3,12.9,22.0,29.9,42.8,35.1,0.31,999.9,1
2015-12-28,2015,12,28,33.5,27.4,1023.7,6.7,17.9,24.1,35.9,36,30.2,0.04,2,0
2015-12-29,2015,12,29,33.5,31.1,1008.3,7.2,10.6,20.0,22.9,39,30,1.47,1.2,0
2015-12-30,2015,12,30,28.8,23.6,1021.9,8.6,7.2,12.0,999.9,39,27,0,2,1
2015-12-31,2015,12,31,27,21.3,1023.9,9.6,8.0,9.9,999.9,9999.9,9999.9,0,2,0
2016-01-01,2016,01,01,23.4,16.5,1023.1,9.8,12.4,18.1,22.9,30,19,0.02,1.2,0
2016-01-02,2016,01,02,27,19.4,1019,10,9.6,15.0,22,32,19,0.06,1.2,0
2016-01-03,2016,01,03,26.8,19.3,1018.4,10,11.4,17.1,28,32,21.9,0,1.2,0
2016-01-04,2016,01,04,26.9,18.5,1028.9,9.6,9.5,13.0,999.9,30.9,21.9,0,1.2,0
2016-01-05,2016,01,05,25.5,17,1033.7,10,8.2,15.0,999.9,33.1,17.1,0,1.2,0
2016-01-06,2016,01,06,28.3,20.9,1026.8,10,7.5,11.1,999.9,36,17.1,0,1.2,0
2016-01-07,2016,01,07,36,26.4,1020.3,10,6.7,9.9,999.9,41,21.2,0,1.2,0
2016-01-08,2016,01,08,38.5,34.2,1012.3,6.3,6.6,11.1,999.9,42.1,34,0.02,1.2,0
2016-01-09,2016,01,09,37.1,36.6,1008.3,2.6,5.2,11.1,999.9,42.1,32,0.18,1.2,1
2016-01-10,2016,01,10,19,14.2,1012.3,8.3,15.8,21.0,28,39.9,6.1,0.27,1.2,0
2016-01-11,2016,01,11,5.1,-1.6,1019,8.9,8.7,15.0,19,23,-0.9,0,1.2,0
2016-01-12,2016,01,12,14,7.1,1014.3,6.5,14.6,22.9,29.9,24.1,-0.9,0.12,3.1,0
2016-01-13,2016,01,13,6.7,-0.8,1020.3,10,8.6,14.0,20,21,-2,0.01,2,0
2016-01-14,2016,01,14,30.6,23.7,1006.9,10,7.7,12.0,999.9,42.1,21,0,1.2,0
2016-01-15,2016,01,15,39.9,35.4,997.9,9.2,11.4,17.1,24.1,44.1,24.3,0,2,0
2016-01-16,2016,01,16,28.4,21.3,1008.5,9.3,11.9,17.1,21,43,24.1,0.01,999.9,0
2016-01-17,2016,01,17,7.5,-3,1017.6,10,14.2,19.0,24.1,30,1,0,999.9,0
2016-01-18,2016,01,18,0.6,-9.9,1025.7,10,12.9,17.1,21,9,-4,0,999.9,0
2016-01-19,2016,01,19,5.8,-4.7,1031.4,10,6.7,14.0,18.1,17.1,-4,0,999.9,0
2016-01-20,2016,01,20,16.7,9.2,1027.1,8.2,3.5,8.0,999.9,23,0,0.05,1.2,0
2016-01-21,2016,01,21,19,12.8,1027.3,9.9,2.9,7.0,999.9,28.9,9,0,1.2,0
2016-01-22,2016,01,22,23.7,18.3,1025.9,7.1,7.5,13.0,999.9,30.2,18,0,999.9,0
2016-01-23,2016,01,23,27.8,21,1023.6,9.4,6.4,11.1,999.9,33.1,19,0.02,999.9,0
2016-01-24,2016,01,24,27.1,19,1016.7,8.9,7.6,14.0,17.1,34,24.1,0,999.9,0
2016-01-25,2016,01,25,30.6,25.2,1011.5,8.5,6.8,13.0,999.9,39.9,24.1,0,999.9,0
2016-01-26,2016,01,26,32.7,28.5,1011.5,7.6,14.4,22.9,29.9,41,24.3,0.15,999.9,0
2016-01-27,2016,01,27,27.6,17.5,1022.4,10,10.0,17.1,24.1,37,23,0.02,999.9,0
2016-01-28,2016,01,28,34.1,26.7,1006.8,10,13.8,18.1,27,39,23,0,999.9,0
2016-01-29,2016,01,29,28.3,14.4,1012.9,10,9.5,17.1,999.9,39,19.9,0,999.9,0
2016-01-30,2016,01,30,37.5,29.1,1005.3,10,9.7,18.1,24.1,46,21.9,0,999.9,0
2016-01-31,2016,01,31,42.2,38.5,1002.4,7.6,6.5,13.0,999.9,48,35.1,0,999.9,0
2016-02-01,2016,02,01,36,31.1,1014.1,9.2,5.5,12.0,999.9,48,30.9,0.02,999.9,0
2016-02-02,2016,02,02,34.5,31.6,1016.9,5.4,9.8,24.1,35,45,30,0,999.9,0
2016-02-03,2016,02,03,35.6,33.4,1002,5.6,9.9,18.1,26,37.4,30.9,0.79,999.9,1
2016-02-04,2016,02,04,26.7,18,1020.9,9.8,9.9,13.0,999.9,37,19,0.02,999.9,0
2016-02-05,2016,02,05,28.9,20.8,1026.5,9.9,6.2,12.0,999.9,34,21,0,999.9,0
2016-02-06,2016,02,06,30.5,23.1,1025.4,9.2,6.9,15.0,19,41,24.1,0,999.9,0
2016-02-07,2016,02,07,37.6,29.1,1013.2,9.9,10.5,15.9,24.1,43,25,0,999.9,0
2016-02-08,2016,02,08,30.9,24.9,1005.9,9.7,9.1,15.0,999.9,43,27,0,999.9,0
2016-02-09,2016,02,09,19.3,12.6,1010.4,6.1,12.2,17.1,22,32,15.1,0.04,1.2,0
2016-02-10,2016,02,10,13.6,3.4,1016.9,9.2,11.2,15.0,22.9,21,9,0.02,1.2,0
2016-02-11,2016,02,11,13,0.2,1024.8,10,7.2,9.9,999.9,21,7,0,1.2,0
2016-02-12,2016,02,12,19.1,6.3,1023.6,9.8,10.8,22.9,29.9,23,7,0,999.9,0
2016-02-13,2016,02,13,9.4,-7.7,1034.1,10,11.7,20.0,29.9,23,1.9,0.07,999.9,0
2016-02-14,2016,02,14,13.9,2.2,1029.3,8.1,8.3,15.9,999.9,18,3,0,2,1
2016-02-15,2016,02,15,20.7,17.9,1014.3,4.1,7.3,14.0,20,27,9,0.1,2,0
2016-02-16,2016,02,16,27.5,21.9,1010.5,8.1,3.8,8.9,999.9,33.1,18,0.01,1.2,0
2016-02-17,2016,02,17,28.4,20.3,1021,7.9,6.3,8.9,999.9,34,23,0.04,1.2,0
2016-02-18,2016,02,18,29.6,21.5,1027.3,9.9,9.5,19.0,26,42.1,21,0,1.2,0
2016-02-19,2016,02,19,47.5,35.3,1006.7,9.9,22.5,36.9,54,62.1,39,0,999.9,0
2016-02-20,2016,02,20,49.1,32,1009.9,10,14.1,28.0,38.1,62.1,41,0,999.9,0
2016-02-21,2016,02,21,39.6,31.6,1018.1,10,8.2,12.0,999.9,57,35.1,0,999.9,0
2016-02-22,2016,02,22,35.1,27.1,1022.1,10,3.4,9.9,999.9,44.1,26.1,0,999.9,0
2016-02-23,2016,02,23,35.6,26.1,1019.9,9.4,4.5,9.9,999.9,45,26.1,0,999.9,0
2016-02-24,2016,02,24,34.8,27.3,1010.9,7.5,16.6,25.1,34,45,26.2,0,2,1
2016-02-25,2016,02,25,33.4,23.9,1010.9,8.8,16.4,24.1,33,37,30.2,0.15,1.2,0
2016-02-26,2016,02,26,31.1,16.4,1023,10,9.4,18.1,27,37,24.1,0,999.9,0
2016-02-27,2016,02,27,36.7,24.3,1016.4,9.9,10.7,15.9,27,54,26.1,0,999.9,0
2016-02-28,2016,02,28,51.7,36,1002.8,10,16.9,20.0,33,61,46,0,999.9,0
2016-02-29,2016,02,29,40.8,30.6,1009.8,10,14.1,22.0,32.1,62.1,32,0.08,999.9,0
2016-03-01,2016,03,01,28.3,23.2,1013.2,8.2,15.1,22.9,29.9,33.1,21,0.04,1.2,1
2016-03-02,2016,03,02,20.6,6.8,1020.3,10,7.6,15.9,999.9,32,10.9,0.06,1.2,0
2016-03-03,2016,03,03,30.1,24.1,1019,6.1,6.7,9.9,999.9,33.8,27,0.05,1.2,0
2016-03-04,2016,03,04,30.1,19.1,1021.7,9.7,6.0,12.0,999.9,39,19.9,0.02,1.2,0
2016-03-05,2016,03,05,33.5,28.4,1019.3,6.5,8.2,14.0,999.9,39,19.9,0.07,1.2,0
2016-03-06,2016,03,06,38.8,29.1,1022.2,9.2,9.2,18.1,24.1,52,29.1,0,1.2,0
2016-03-07,2016,03,07,51.3,39.9,1012.2,10,13.0,18.1,22,63,34,0,999.9,0
2016-03-08,2016,03,08,61.8,49.6,1011.3,10,13.3,22.0,28.9,70,46,0.03,999.9,0
2016-03-09,2016,03,09,61.1,55.1,1010.8,9.2,10.6,21.0,28,70,57,0.17,999.9,0
2016-03-10,2016,03,10,49,40.9,1017.3,10,6.7,12.0,999.9,63,45,0.01,999.9,0
2016-03-11,2016,03,11,42.7,34.4,1026.1,9.9,4.8,8.9,999.9,55,34,0,999.9,0
2016-03-12,2016,03,12,43.3,36.6,1022.3,7.8,3.7,8.9,999.9,59,33.1,0,999.9,0
2016-03-13,2016,03,13,46.8,42.8,1012.3,6.4,8.0,15.0,20,59,33.1,0.33,999.9,0
2016-03-14,2016,03,14,46.9,44.1,1005.3,6,4.4,8.9,999.9,54,42.8,0.6,999.9,0
2016-03-15,2016,03,15,49.5,45.2,1006.4,7,7.6,13.0,999.9,57.9,43,0.01,999.9,0
2016-03-16,2016,03,16,52.6,42.1,999.8,9.4,19.9,28.9,45.1,57.9,46,0.15,999.9,0
2016-03-17,2016,03,17,47.4,29.3,1009.4,10,15.0,24.1,46,55.9,39.9,0.03,999.9,0
2016-03-18,2016,03,18,41.3,27.6,1016.2,10,8.3,12.0,19,55.9,32,0,999.9,0
2016-03-19,2016,03,19,38.5,30.4,1021.1,10,7.3,11.1,999.9,48.9,33.1,0,999.9,0
2016-03-20,2016,03,20,36.8,25.7,1022.3,10,8.4,14.0,22,46,30,0,999.9,0
2016-03-21,2016,03,21,38.4,23.6,1020.9,10,5.7,12.0,999.9,48.9,28,0,999.9,0
2016-03-22,2016,03,22,47.8,31.3,1010,10,10.2,18.1,26,63,37,0,999.9,0
2016-03-23,2016,03,23,41.6,35.3,1009.4,8.2,11.5,17.1,24.1,57.9,37.4,0,999.9,0
2016-03-24,2016,03,24,37.1,35.9,1003.2,4.2,11.7,19.0,25.1,42.1,33.1,0.24,999.9,0
2016-03-25,2016,03,25,34.5,26.5,1015.5,10,8.2,20.0,24.1,48,28,0.96,999.9,0
2016-03-26,2016,03,26,40.1,31.9,1020.6,9.7,6.7,13.0,15.9,54,29.1,0,999.9,0
2016-03-27,2016,03,27,46.9,37.8,1015.2,9.3,6.8,15.0,999.9,63,31.1,0,999.9,0
2016-03-28,2016,03,28,45.1,36.9,1015.7,9.9,10.8,15.0,21,63,36,0.32,999.9,0
2016-03-29,2016,03,29,43.7,31.2,1024.7,9.7,5.1,12.0,19,57.9,30.9,0,999.9,0
2016-03-30,2016,03,30,48.9,35,1014.3,10,11.3,21.0,32.1,62.1,31.1,0,999.9,0
2016-03-31,2016,03,31,59.8,54.5,996.4,9.1,16.3,27.0,38.1,66.9,42.1,0.16,999.9,0
2016-04-01,2016,04,01,44.9,37,1005.1,9.9,8.3,20.0,28.9,66.9,39.9,0.36,999.9,0
2016-04-02,2016,04,02,35.2,25.1,1007.7,8,15.8,33.0,47,42.1,30.2,0.08,999.9,1
2016-04-03,2016,04,03,40.1,21.6,1012.5,10,13.4,26.0,36.9,9999.9,27,0.02,999.9,0
2016-04-04,2016,04,04,40.6,28.5,1013.4,9.6,14.1,22.9,35.9,9999.9,30.2,0,999.9,0
2016-04-05,2016,04,05,33.5,18.2,1029.5,10,7.5,15.9,22,45,24.1,0,999.9,0
2016-04-06,2016,04,06,44.5,37.6,1008.9,8.2,10.2,15.9,21,48.9,41,0.12,999.9,0
2016-04-07,2016,04,07,40,33.8,1004.4,9.1,12.5,18.1,24.1,50,33.1,0.21,999.9,0
2016-04-08,2016,04,08,36.9,27.7,1010.2,7.8,11.0,22.9,34,41,32,0.06,999.9,0
2016-04-09,2016,04,09,30,15.1,1021.1,9.6,11.8,22.0,33,41,21.9,0.1,1.2,1
2016-04-10,2016,04,10,37.1,27.1,1016.4,8.9,14.3,20.0,27,46.9,21.9,0.03,999.9,0
2016-04-11,2016,04,11,47.7,38.8,1011,7.5,10.3,19.0,26,51.1,33.1,0.07,999.9,0
2016-04-12,2016,04,12,39.7,21.5,1024.7,10,8.0,15.0,15.9,51.1,30,0,999.9,0
2016-04-13,2016,04,13,42.7,26.8,1027,10,6.9,12.0,999.9,55.9,30.2,0,999.9,0
2016-04-14,2016,04,14,47.7,29,1024.7,10,6.7,11.1,999.9,61,34,0,999.9,0
2016-04-15,2016,04,15,53.5,31.7,1023,10,6.7,9.9,999.9,68,37,0,999.9,0
2016-04-16,2016,04,16,57.6,38.4,1024.7,9.9,6.0,12.0,999.9,75.9,41,0,999.9,0
2016-04-17,2016,04,17,62.5,39.5,1027.5,10,5.0,13.0,999.9,79,41,0,999.9,0
2016-04-18,2016,04,18,65.7,39.7,1025.6,10,3.3,11.1,999.9,82.9,45,0,999.9,0
2016-04-19,2016,04,19,54,40.6,1023.1,10,9.2,14.0,17.1,82.9,46,0,999.9,0
2016-04-20,2016,04,20,58.1,41.6,1019.1,10,9.0,13.0,17.1,71.1,46,0,999.9,0
2016-04-21,2016,04,21,61.6,52.8,1010.3,7,6.7,20.0,28.9,71.1,55.9,0.49,999.9,0
2016-04-22,2016,04,22,51.2,44,1013.8,8.9,9.5,20.0,22,70,44.1,0.01,999.9,0
2016-04-23,2016,04,23,47.6,37.8,1021.4,10,7.2,13.0,17.1,60.1,37.9,0,999.9,0
2016-04-24,2016,04,24,56.2,42.6,1015.5,10,6.9,12.0,17.1,78.1,37.9,0,999.9,0
2016-04-25,2016,04,25,69,52,1006.7,10,10.7,15.9,29.9,81,57.9,0,999.9,0
2016-04-26,2016,04,26,53.4,46,1008.1,7.3,11.1,17.1,22.9,82.9,42.1,0.08,999.9,0
2016-04-27,2016,04,27,44,38.4,1013.2,9,12.6,17.1,22.9,46.9,41,0,999.9,0
2016-04-28,2016,04,28,44.9,40.7,1011.8,8.5,10.1,15.9,24.1,50,41,0.91,999.9,0
2016-04-29,2016,04,29,44.3,39.9,1018.1,6.9,7.6,12.0,19,51.1,41,0.02,999.9,0
2016-04-30,2016,04,30,44.8,39.9,1017.8,7.1,10.3,20.0,26,51.1,42.1,0.01,999.9,0
2016-05-01,2016,05,01,45.2,43.6,1015,3.5,11.8,15.0,24.1,48.9,42.1,0.63,999.9,0
2016-05-02,2016,05,02,49.3,38.7,1017,9.4,10.7,15.0,21,59,42.1,0.49,999.9,0
2016-05-03,2016,05,03,52.8,36,1014,10,6.1,14.0,19,66.9,39.9,0,999.9,0
2016-05-04,2016,05,04,52.3,40.3,1007.4,9.5,11.1,21.0,28,66.9,39.9,0.4,999.9,0
2016-05-05,2016,05,05,48.8,36.7,1014,10,11.4,19.0,28,61,41,0,999.9,0
2016-05-06,2016,05,06,59.2,41.2,1013.8,10,5.2,11.1,18.1,82,41,0,999.9,0
2016-05-07,2016,05,07,64.6,42.6,1007.9,9.9,12.3,22.9,32.1,82,42.1,0.01,999.9,0
2016-05-08,2016,05,08,55,31.3,1012.7,10,4.1,11.1,999.9,71.1,41,0.01,999.9,0
2016-05-09,2016,05,09,55.9,43.4,1014.2,10,10.1,19.0,25.1,71.1,41,0,999.9,0
2016-05-10,2016,05,10,54.2,52.9,1011.9,2.9,9.5,15.9,22,63,50,0.88,999.9,0
2016-05-11,2016,05,11,58.2,55.3,1015.2,3.7,5.7,8.9,999.9,69.1,51.1,0.5,999.9,1
2016-05-12,2016,05,12,61.2,56.3,1013.3,6,7.7,17.1,25.1,70,51.1,0.67,999.9,0
2016-05-13,2016,05,13,57.6,44.5,1014.6,9.8,10.1,15.0,21,70,48,0.48,999.9,0
2016-05-14,2016,05,14,46.3,37,1014.4,9.1,12.0,19.0,32.1,66,41,0.68,999.9,0
2016-05-15,2016,05,15,45,28.4,1019,10,8.5,15.9,25.1,55,35.1,0,999.9,0
2016-05-16,2016,05,16,55.7,34.6,1019.3,10,10.7,15.9,24.1,70,35.1,0,999.9,0
